camera_fingerprint,test_data,test_img,pce_value
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.007571706885810724
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.06603756116546994
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-4.336596996733892
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-2.80729563490705
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.8561228727059726
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.4509188078221299
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.0785711983613058
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.08908622519626924
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,1.555105787402067
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,1.9270992989119866
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,2.011356029200637
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.7028849433316063
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.12650149489110396
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.03144322561044987
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.15794902116480086
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-1.4928898179374297
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.14275257129117783
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.22285924136178442
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.005360066636691736
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,1.7988989639840174
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.8239289187917872
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.5773352046622422
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-3.5257269312123505
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.0652021131881231
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.7718013829103564
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-2.1926473546285354
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.7416130329135101
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.9262549916966744
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.15319331270440414
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.9655092348341867
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.3216459068787273
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.0013834413624907202
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,8.417046122926143
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.07717768013036919
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,0.6031383288554598
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.9365199061834865
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.0020005958213503527
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.4171581190551719
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,2.211387611851633
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.48181383247800885
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.08934378922654246
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.3867838495554918
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.04841592676284237
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-2.604724172304209
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-6.535760140113867
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.0002832833303827723
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.08706310171950168
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.015133054300959656
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,2.258135358888841
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.22150439269345792
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.0732188950419869
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.015795559235407562
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,2.0855489341237927
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.8208865046874382
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.7483119933109892
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.2667777186709819
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_PowerShotA640,0.7500802515849888
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-1.966263360808535
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.009875453824056904
