camera_fingerprint,test_data,test_img,pce_value
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.06968487442649308
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-2.293850152206881
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-2.5454838534592095
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,5.146157847754766
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.05629924879269101
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,0.8698304060086275
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-3.1544376484143353
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,0.10573308035250052
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,0.002657191768392634
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.21334419689466233
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.09519175062397169
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.00048770481599879197
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.5657995117566975
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-0.006521494663928453
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-1.6758908689470302
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,0.9097493279431325
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-3.2319691829945425
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-1.960935696299411
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-2.0479355382659024
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,1.414101620851384
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.5765579235265651
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.06807753445168821
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.6555777436171403
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.59053735717318
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-4.972481673253449
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.7864574969477923
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,1.145894305863343
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.04021919221253528
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.00495103838714876
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.32233437001608406
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.7991691926470545
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.41986596931227077
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.3870130846944038
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.3833114885315954
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,3.9246820578834027
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-4.571917071437733
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,0.00016681803766698618
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-0.050227516548976905
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_PowerShotA640,-2.9603519878014004
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.25419660859419413
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.020997531883818893
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-1.747997363641076
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.0634864063699944
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-2.968238949499457
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.30067348460779
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.9666399744094781
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.5282684229354443
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-1.0812227313080067
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.03826641887053843
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,3.043473503374186
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.017248089080818926
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-4.010787756297446e-05
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.6576768050708305
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,1.9580762008649277
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-2.2731320333105836
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,0.9664988889688018
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.1891060750860345
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-3.0872893120282394
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus70_0,-1.2012878420577746
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,3.763199265573598
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-0.22713335960611922
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-1.1576310268484336
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-1.7274545318154744
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,0.09686133111885993
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-0.22396063683668158
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,0.26469379164769197
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,0.3651947979522342
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,0.00018013346128838527
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,1.9314322522081082
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-0.1815852450785441
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-6.398733659216325
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,0.13571936541777732
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-1.3826853905790262
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,5.9669087429940975
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-6.23139631000148
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,-2.1992641808046614
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,0.18211160493864764
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,2.848693882676532
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,1.289816083598437
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,0.040391140901240144
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,0.003949326723814733
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.6444969446282015
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.44189614621426515
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-3.4276131572657795
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.004865690888916928
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-1.012388857656937
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,0.5701836469040694
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.2861407207197653
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.6256885951699115
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,2.967999728089658
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,0.5018970121286915
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.42041042979907683
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.019114416995460744
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-0.5719003140254852
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,-1.0256645327171645
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,0.4672206397875976
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,0.003300970436727333
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,1.1238498280500042
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-733s,0.42348251059056236
